"season_name","census_date","time_start","time_end","location","species","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","census_notes","orig_record","header_id","total_count","total_count_nodead"
"2018/19",2019-02-08,"10:30:00","12:00:00","Copi","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Copi","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Copi","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Daniel","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Daniel","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Daniel","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Daniel","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","del Canal, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","del Canal, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","del Canal, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","del Canal, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","del Lobero, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","del Lobero, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","del Lobero, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","del Lobero, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","El Plastico, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","El Plastico, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","El Plastico, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","El Plastico, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Golondrina, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Golondrina, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Golondrina, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Golondrina, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Hue","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Hue","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Hue","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Hue","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Larga","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Larga","Elephant seal",18,0,2,2,1,6,0,0,0,0,0,,TRUE,"128",29,29
"2018/19",2019-02-08,"10:30:00","12:00:00","Larga","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Larga","Weddell seal",0,0,0,0,0,1,0,0,0,0,0,,TRUE,"128",1,1
"2018/19",2019-02-08,"10:30:00","12:00:00","Leopard Beach","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Leopard Beach","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Leopard Beach","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Leopard Beach","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Loberia","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Loberia","Elephant seal",0,0,0,0,0,1,0,0,0,0,0,,TRUE,"128",1,1
"2018/19",2019-02-08,"10:30:00","12:00:00","Loberia","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Loberia","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Maderas","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Maderas","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Maderas","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Maderas","Weddell seal",0,0,0,1,0,0,0,0,0,0,0,,TRUE,"128",1,1
"2018/19",2019-02-08,"10:30:00","12:00:00","Marko","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Marko","Elephant seal",0,0,0,2,1,0,0,0,0,0,0,,TRUE,"128",3,3
"2018/19",2019-02-08,"10:30:00","12:00:00","Marko","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Marko","Weddell seal",1,0,0,0,0,0,0,0,0,0,0,,TRUE,"128",1,1
"2018/19",2019-02-08,"10:30:00","12:00:00","Media Luna","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Media Luna","Elephant seal",69,2,7,23,3,38,0,0,0,0,0,,TRUE,"128",142,142
"2018/19",2019-02-08,"10:30:00","12:00:00","Media Luna","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Media Luna","Weddell seal",2,1,0,2,0,0,0,0,0,0,0,,TRUE,"128",5,5
"2018/19",2019-02-08,"10:30:00","12:00:00","Modulo","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Modulo","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Modulo","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Modulo","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Nibaldo","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Nibaldo","Elephant seal",0,0,0,0,0,1,0,0,0,0,0,,TRUE,"128",1,1
"2018/19",2019-02-08,"10:30:00","12:00:00","Nibaldo","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Nibaldo","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Papua","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Papua","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Papua","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Papua","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Paulina, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Paulina, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Paulina, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Paulina, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Pinochet de la Barra","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Pinochet de la Barra","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Pinochet de la Barra","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Pinochet de la Barra","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Roquerio","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Roquerio","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Roquerio","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Roquerio","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","San Telmo, Punta","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","San Telmo, Punta","Elephant seal",30,0,0,0,0,41,0,0,0,0,0,,TRUE,"128",71,71
"2018/19",2019-02-08,"10:30:00","12:00:00","San Telmo, Punta","Leopard seal",7,0,0,0,0,0,0,0,0,0,0,,TRUE,"128",7,7
"2018/19",2019-02-08,"10:30:00","12:00:00","San Telmo, Punta","Weddell seal",2,3,0,1,1,0,0,0,0,0,0,,TRUE,"128",7,7
"2018/19",2019-02-08,"10:30:00","12:00:00","Schiappacasse, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Schiappacasse, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Schiappacasse, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Schiappacasse, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Yamana, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Yamana, Playa","Elephant seal",0,0,0,1,0,0,0,0,0,0,0,,TRUE,"128",1,1
"2018/19",2019-02-08,"10:30:00","12:00:00","Yamana, Playa","Leopard seal",5,0,0,0,0,0,0,0,0,0,0,,TRUE,"128",5,5
"2018/19",2019-02-08,"10:30:00","12:00:00","Yamana, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Yuseff, Punta","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Yuseff, Punta","Elephant seal",21,4,9,1,10,14,0,0,0,0,0,,TRUE,"128",59,59
"2018/19",2019-02-08,"10:30:00","12:00:00","Yuseff, Punta","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-08,"10:30:00","12:00:00","Yuseff, Punta","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"128",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Alcazar","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Alcazar","Elephant seal",0,0,0,0,0,2,0,0,0,0,0,,TRUE,"129",2,2
"2018/19",2019-02-15,"10:00:00","11:50:00","Alcazar","Leopard seal",1,0,0,0,0,0,0,0,0,0,0,,TRUE,"129",1,1
"2018/19",2019-02-15,"10:00:00","11:50:00","Alcazar","Weddell seal",0,0,0,0,2,1,0,0,0,0,0,,TRUE,"129",3,3
"2018/19",2019-02-15,"10:00:00","11:50:00","Antartico, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Antartico, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Antartico, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Antartico, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Bahamonde","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Bahamonde","Elephant seal",0,0,0,1,0,6,0,0,0,0,0,,TRUE,"129",7,7
"2018/19",2019-02-15,"10:00:00","11:50:00","Bahamonde","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Bahamonde","Weddell seal",1,0,0,0,0,1,0,0,0,0,0,,TRUE,"129",2,2
"2018/19",2019-02-15,"10:00:00","11:50:00","Ballena Norte","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Ballena Norte","Elephant seal",0,0,0,1,1,11,0,0,0,0,0,,TRUE,"129",13,13
"2018/19",2019-02-15,"10:00:00","11:50:00","Ballena Norte","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Ballena Norte","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Ballena Sur","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Ballena Sur","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Ballena Sur","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Ballena Sur","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Cachorros","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Cachorros","Elephant seal",0,0,0,0,0,7,0,0,0,0,0,,TRUE,"129",7,7
"2018/19",2019-02-15,"10:00:00","11:50:00","Cachorros","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Cachorros","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Chungungo","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Chungungo","Elephant seal",0,0,0,7,1,5,0,0,0,0,0,,TRUE,"129",13,13
"2018/19",2019-02-15,"10:00:00","11:50:00","Chungungo","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Chungungo","Weddell seal",1,0,0,0,0,1,0,0,0,0,0,,TRUE,"129",2,2
"2018/19",2019-02-15,"10:00:00","11:50:00","Copi","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Copi","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Copi","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Copi","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Daniel","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Daniel","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Daniel","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Daniel","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","del Canal, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","del Canal, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","del Canal, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","del Canal, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","del Lobero, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","del Lobero, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","del Lobero, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","del Lobero, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","El Plastico, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","El Plastico, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","El Plastico, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","El Plastico, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Golondrina, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Golondrina, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Golondrina, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Golondrina, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Hue","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Hue","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Hue","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Hue","Weddell seal",1,0,0,0,0,0,0,0,0,0,0,,TRUE,"129",1,1
"2018/19",2019-02-15,"10:00:00","11:50:00","Larga","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Larga","Elephant seal",7,0,0,8,5,19,0,0,0,0,0,,TRUE,"129",39,39
"2018/19",2019-02-15,"10:00:00","11:50:00","Larga","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Larga","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Leopard Beach","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Leopard Beach","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Leopard Beach","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Leopard Beach","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Loberia","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Loberia","Elephant seal",0,0,0,0,0,1,0,0,0,0,0,,TRUE,"129",1,1
"2018/19",2019-02-15,"10:00:00","11:50:00","Loberia","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Loberia","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Maderas","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Maderas","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Maderas","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Maderas","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Marko","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Marko","Elephant seal",0,0,0,0,0,3,0,0,0,0,0,,TRUE,"129",3,3
"2018/19",2019-02-15,"10:00:00","11:50:00","Marko","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Marko","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Media Luna","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Media Luna","Elephant seal",52,4,7,3,1,6,0,0,0,0,0,,TRUE,"129",73,73
"2018/19",2019-02-15,"10:00:00","11:50:00","Media Luna","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Media Luna","Weddell seal",1,1,0,0,1,0,0,0,0,0,0,,TRUE,"129",3,3
"2018/19",2019-02-15,"10:00:00","11:50:00","Modulo","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Modulo","Elephant seal",0,0,0,0,0,2,0,0,0,0,0,,TRUE,"129",2,2
"2018/19",2019-02-15,"10:00:00","11:50:00","Modulo","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Modulo","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Nibaldo","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Nibaldo","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Nibaldo","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Nibaldo","Weddell seal",0,0,1,0,0,1,0,0,0,0,0,,TRUE,"129",2,2
"2018/19",2019-02-15,"10:00:00","11:50:00","Papua","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Papua","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Papua","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Papua","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Paulina, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,FALSE,"129",0,0
